"sfh_qty","th_qty","households","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","net_summer_capacity_mw","year_since_1990","rounded_price_per_watt","interconn","net_metering","count"
43800,20040,296672,41534,18394,22250,16.9,13236,14,7.73,1,1,7
43800,20040,296672,41534,18394,22250,16.9,13236,13.75,8.32,1,1,1
43800,20040,296672,41534,18394,22250,16.9,13236,13.5,7.99,1,1,1
7618,99,3810,232,80,38,10.73,16669,26,4.21,4,4,2
7618,99,3810,232,80,38,10.73,16669,25,4.4,4,4,1
7618,99,3810,232,80,38,10.73,16669,15.75,7.85,4,4,1
7618,99,3810,232,80,38,10.73,16669,15.5,8.2,4,4,1
2922,91,3082,268,68,34,8.75,15916,25,4.4,1,1,1
2922,91,3082,268,68,34,8.75,15916,24.5,4.56,1,1,3
2922,91,3082,268,68,34,8.75,15916,24,4.59,1,1,2
2922,91,3082,268,68,34,8.75,15916,23.25,4.93,1,1,1
2922,91,3082,268,68,34,8.75,15916,22.5,5.67,1,1,3
2922,91,3082,268,68,34,8.75,15916,22.25,6.02,1,1,1
2922,91,3082,268,68,34,8.75,15916,21.75,6.32,1,1,3
2922,91,3082,268,68,34,8.75,15916,21.5,6.48,1,1,1
2922,91,3082,268,68,34,8.75,15916,21,6.56,1,1,1
2922,91,3082,268,68,34,8.75,15916,12.5,9.16,1,1,1
2922,91,3082,268,68,34,8.75,15916,12,9.09,1,1,1
2922,91,3082,268,68,34,8.75,15916,11.5,9.98,1,1,1
12361,572,14906,2191,671,537,9.98,28711,25,4.4,1,1,1
12361,572,14906,2191,671,537,9.98,28711,24.75,4.45,1,1,1
12361,572,14906,2191,671,537,9.98,28711,24,4.59,1,1,1
12361,572,14906,2191,671,537,9.98,28711,23.75,4.7,1,1,2
12361,572,14906,2191,671,537,9.98,28711,23.5,4.8,1,1,1
12361,572,14906,2191,671,537,9.98,28711,22.5,5.67,1,1,3
12361,572,14906,2191,671,537,9.98,28711,21.25,6.48,1,1,1
12361,572,14906,2191,671,537,9.98,28711,20.75,6.8,1,1,1
12361,572,14906,2191,671,537,9.98,28711,20.25,7.41,1,1,1
12361,572,14906,2191,671,537,9.98,28711,18.25,8.14,1,1,1
16491,255,19524,2148,449,293,9.48,10878,26,4.21,2,5,18
16491,255,19524,2148,449,293,9.48,10878,25.75,4.26,2,5,5
16491,255,19524,2148,449,293,9.48,10878,25.5,4.18,2,5,1
16491,255,19524,2148,449,293,9.48,10878,25.25,4.18,2,5,2
16491,255,19524,2148,449,293,9.48,10878,25,4.4,2,5,2
16491,255,19524,2148,449,293,9.48,10878,24.25,4.6,2,5,3
16491,255,19524,2148,449,293,9.48,10878,24,4.59,2,5,1
16491,255,19524,2148,449,293,9.48,10878,23.75,4.7,2,5,1
16491,255,19524,2148,449,293,9.48,10878,21.5,6.48,2,5,1
16491,255,19524,2148,449,293,9.48,10878,21.25,6.48,2,5,2
16491,255,19524,2148,449,293,9.48,10878,20.75,6.8,2,5,2
16491,255,19524,2148,449,293,9.48,10878,20.25,7.41,2,5,1
16491,255,19524,2148,449,293,9.48,10878,18.75,8.17,2,5,1
16491,255,19524,2148,449,293,9.48,10878,18.5,8.22,2,5,1
16491,255,19524,2148,449,293,9.48,10878,17.5,8.22,2,5,2
16491,255,19524,2148,449,293,9.48,10878,17,8.32,2,5,1
16491,255,19524,2148,449,293,9.48,10878,16.75,8.2,2,5,1
16491,255,19524,2148,449,293,9.48,10878,16.5,7.9,2,5,1
16491,255,19524,2148,449,293,9.48,10878,15.5,8.2,2,5,1
69358,36149,133960,17817,6698,5760,10.31,42344,24.25,4.6,2,1,1
69358,36149,133960,17817,6698,5760,10.31,42344,24,4.59,2,1,2
69358,36149,133960,17817,6698,5760,10.31,42344,23.75,4.7,2,1,3
69358,36149,133960,17817,6698,5760,10.31,42344,23.5,4.8,2,1,3
69358,36149,133960,17817,6698,5760,10.31,42344,23.25,4.93,2,1,3
69358,36149,133960,17817,6698,5760,10.31,42344,23,5.14,2,1,3
69358,36149,133960,17817,6698,5760,10.31,42344,22.75,5.4,2,1,2
69358,36149,133960,17817,6698,5760,10.31,42344,22.5,5.67,2,1,4
69358,36149,133960,17817,6698,5760,10.31,42344,22.25,6.02,2,1,8
69358,36149,133960,17817,6698,5760,10.31,42344,22,6.2,2,1,10
69358,36149,133960,17817,6698,5760,10.31,42344,21.75,6.32,2,1,17
69358,36149,133960,17817,6698,5760,10.31,42344,21.5,6.48,2,1,11
69358,36149,133960,17817,6698,5760,10.31,42344,21.25,6.48,2,1,25
69358,36149,133960,17817,6698,5760,10.31,42344,21,6.56,2,1,24
69358,36149,133960,17817,6698,5760,10.31,42344,20.75,6.8,2,1,25
69358,36149,133960,17817,6698,5760,10.31,42344,20.5,7.01,2,1,24
69358,36149,133960,17817,6698,5760,10.31,42344,20.25,7.41,2,1,12
69358,36149,133960,17817,6698,5760,10.31,42344,20,7.52,2,1,7
69358,36149,133960,17817,6698,5760,10.31,42344,19.75,7.73,2,1,2
11355,138,13844,1481,360,374,8.7,117144,20.25,7.41,4,5,1
215499,18072,331638,39465,15587,16914,9.98,28711,26,4.21,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,25.75,4.26,1,1,4
215499,18072,331638,39465,15587,16914,9.98,28711,25.5,4.18,1,1,6
215499,18072,331638,39465,15587,16914,9.98,28711,25.25,4.18,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,25,4.4,1,1,5
215499,18072,331638,39465,15587,16914,9.98,28711,24.75,4.45,1,1,10
215499,18072,331638,39465,15587,16914,9.98,28711,24.5,4.56,1,1,4
215499,18072,331638,39465,15587,16914,9.98,28711,24,4.59,1,1,3
215499,18072,331638,39465,15587,16914,9.98,28711,23.75,4.7,1,1,7
215499,18072,331638,39465,15587,16914,9.98,28711,23.5,4.8,1,1,4
215499,18072,331638,39465,15587,16914,9.98,28711,23.25,4.93,1,1,6
215499,18072,331638,39465,15587,16914,9.98,28711,23,5.14,1,1,3
215499,18072,331638,39465,15587,16914,9.98,28711,22.75,5.4,1,1,4
215499,18072,331638,39465,15587,16914,9.98,28711,22.5,5.67,1,1,3
215499,18072,331638,39465,15587,16914,9.98,28711,22.25,6.02,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,22,6.2,1,1,10
215499,18072,331638,39465,15587,16914,9.98,28711,21.75,6.32,1,1,9
215499,18072,331638,39465,15587,16914,9.98,28711,21.5,6.48,1,1,8
215499,18072,331638,39465,15587,16914,9.98,28711,21.25,6.48,1,1,5
215499,18072,331638,39465,15587,16914,9.98,28711,21,6.56,1,1,6
215499,18072,331638,39465,15587,16914,9.98,28711,20.75,6.8,1,1,6
215499,18072,331638,39465,15587,16914,9.98,28711,20.5,7.01,1,1,4
215499,18072,331638,39465,15587,16914,9.98,28711,20.25,7.41,1,1,1
215499,18072,331638,39465,15587,16914,9.98,28711,20,7.52,1,1,5
215499,18072,331638,39465,15587,16914,9.98,28711,19.75,7.73,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,19.25,8.06,1,1,1
215499,18072,331638,39465,15587,16914,9.98,28711,18.75,8.17,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,18.5,8.22,1,1,1
215499,18072,331638,39465,15587,16914,9.98,28711,18,8.15,1,1,2
215499,18072,331638,39465,15587,16914,9.98,28711,17.5,8.22,1,1,1
14796,805,18162,1544,509,272,9.62,8404,24.25,4.6,1,2,1
14796,805,18162,1544,509,272,9.62,8404,21.75,6.32,1,2,1
53710,2030,61012,4332,915,1159,10.49,58636,21.5,6.48,4,2,1
53710,2030,61012,4332,915,1159,10.49,58636,20.5,7.01,4,2,8
53710,2030,61012,4332,915,1159,10.49,58636,20.25,7.41,4,2,4
53710,2030,61012,4332,915,1159,10.49,58636,20,7.52,4,2,1
53710,2030,61012,4332,915,1159,10.49,58636,19.75,7.73,4,2,3
53710,2030,61012,4332,915,1159,10.49,58636,19.5,8.08,4,2,1
13069,437,8217,657,222,386,15.42,74892,26,4.21,1,1,6
13069,437,8217,657,222,386,15.42,74892,25.75,4.26,1,1,2
13069,437,8217,657,222,386,15.42,74892,25.5,4.18,1,1,4
13069,437,8217,657,222,386,15.42,74892,25.25,4.18,1,1,1
13069,437,8217,657,222,386,15.42,74892,25,4.4,1,1,3
13069,437,8217,657,222,386,15.42,74892,24.75,4.45,1,1,4
13069,437,8217,657,222,386,15.42,74892,24.5,4.56,1,1,5
13069,437,8217,657,222,386,15.42,74892,24.25,4.6,1,1,1
13069,437,8217,657,222,386,15.42,74892,24,4.59,1,1,2
13069,437,8217,657,222,386,15.42,74892,23.75,4.7,1,1,1
13069,437,8217,657,222,386,15.42,74892,23.5,4.8,1,1,2
13069,437,8217,657,222,386,15.42,74892,23.25,4.93,1,1,2
13069,437,8217,657,222,386,15.42,74892,23,5.14,1,1,1
13069,437,8217,657,222,386,15.42,74892,22.75,5.4,1,1,1
13069,437,8217,657,222,386,15.42,74892,22.25,6.02,1,1,2
13069,437,8217,657,222,386,15.42,74892,22,6.2,1,1,5
13069,437,8217,657,222,386,15.42,74892,21.75,6.32,1,1,1
13069,437,8217,657,222,386,15.42,74892,21.5,6.48,1,1,2
13069,437,8217,657,222,386,15.42,74892,21,6.56,1,1,5
13069,437,8217,657,222,386,15.42,74892,20.75,6.8,1,1,1
13069,437,8217,657,222,386,15.42,74892,20.5,7.01,1,1,1
13069,437,8217,657,222,386,15.42,74892,19.75,7.73,1,1,3
13069,437,8217,657,222,386,15.42,74892,19.5,8.08,1,1,1
13069,437,8217,657,222,386,15.42,74892,18.75,8.17,1,1,1
13069,437,8217,657,222,386,15.42,74892,18.5,8.22,1,1,2
13069,437,8217,657,222,386,15.42,74892,18.25,8.14,1,1,2
13069,437,8217,657,222,386,15.42,74892,18,8.15,1,1,1
17255,271,18479,1460,314,185,10.31,42344,22.75,5.4,2,1,1
17255,271,18479,1460,314,185,10.31,42344,22.25,6.02,2,1,1
17255,271,18479,1460,314,185,10.31,42344,21.25,6.48,2,1,1
17255,271,18479,1460,314,185,10.31,42344,20.5,7.01,2,1,1
93438,3525,121097,9324,2664,2059,8.7,117144,25.5,4.18,4,5,2
93438,3525,121097,9324,2664,2059,8.7,117144,24.5,4.56,4,5,1
93438,3525,121097,9324,2664,2059,8.7,117144,23.75,4.7,4,5,1
93438,3525,121097,9324,2664,2059,8.7,117144,23.5,4.8,4,5,2
93438,3525,121097,9324,2664,2059,8.7,117144,22.75,5.4,4,5,1
93438,3525,121097,9324,2664,2059,8.7,117144,22.5,5.67,4,5,1
93438,3525,121097,9324,2664,2059,8.7,117144,20.75,6.8,4,5,1
93438,3525,121097,9324,2664,2059,8.7,117144,20.25,7.41,4,5,1
65074,3134,74518,13860,6334,4918,17.77,8784,26,4.21,2,1,116
65074,3134,74518,13860,6334,4918,17.77,8784,25.75,4.26,2,1,128
65074,3134,74518,13860,6334,4918,17.77,8784,25.5,4.18,2,1,97
65074,3134,74518,13860,6334,4918,17.77,8784,25.25,4.18,2,1,86
65074,3134,74518,13860,6334,4918,17.77,8784,25,4.4,2,1,89
65074,3134,74518,13860,6334,4918,17.77,8784,24.75,4.45,2,1,57
65074,3134,74518,13860,6334,4918,17.77,8784,24.5,4.56,2,1,42
65074,3134,74518,13860,6334,4918,17.77,8784,24.25,4.6,2,1,27
65074,3134,74518,13860,6334,4918,17.77,8784,24,4.59,2,1,19
65074,3134,74518,13860,6334,4918,17.77,8784,23.75,4.7,2,1,20
65074,3134,74518,13860,6334,4918,17.77,8784,23.5,4.8,2,1,14
65074,3134,74518,13860,6334,4918,17.77,8784,23.25,4.93,2,1,16
65074,3134,74518,13860,6334,4918,17.77,8784,23,5.14,2,1,17
65074,3134,74518,13860,6334,4918,17.77,8784,22.75,5.4,2,1,17
65074,3134,74518,13860,6334,4918,17.77,8784,22.5,5.67,2,1,12
65074,3134,74518,13860,6334,4918,17.77,8784,22.25,6.02,2,1,5
65074,3134,74518,13860,6334,4918,17.77,8784,22,6.2,2,1,7
65074,3134,74518,13860,6334,4918,17.77,8784,21.75,6.32,2,1,8
65074,3134,74518,13860,6334,4918,17.77,8784,21.5,6.48,2,1,14
65074,3134,74518,13860,6334,4918,17.77,8784,21.25,6.48,2,1,18
65074,3134,74518,13860,6334,4918,17.77,8784,21,6.56,2,1,22
65074,3134,74518,13860,6334,4918,17.77,8784,20.75,6.8,2,1,9
65074,3134,74518,13860,6334,4918,17.77,8784,20.5,7.01,2,1,11
65074,3134,74518,13860,6334,4918,17.77,8784,20.25,7.41,2,1,24
65074,3134,74518,13860,6334,4918,17.77,8784,20,7.52,2,1,14
