"sfh_qty","th_qty","households","hhincome_below_10k","hhincome_10_below_15k","hhincome_15_below_25k","hhincome_25_below_35k","hhincome_35_below_50k","hhincome_50_below_75k","hhincome_75_below_100k","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","dem_share","year_since_1990","count"
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,20.25,20
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,20,17
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,19.75,16
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,19.5,21
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,19.25,18
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,19,13
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,18.75,9
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,18.5,19
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,18.25,10
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,18,15
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,17.75,7
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,17.5,2
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,17.25,2
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,17,3
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,16.75,3
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,16.5,4
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,16.25,4
79021,5003,106495,5325,4047,8946,8733,12353,19595,15016,17891,8839,5857,17.77,0.40085757126697824505,16,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,24,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,23.75,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,23.5,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,23,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,22.75,2
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,22.5,1
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,22.25,2
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,22,4
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,21.75,9
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,21.5,7
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,21.25,4
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,21,8
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,20.75,2
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,20.5,6
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,20.25,3
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,20,5
62561,6756,85034,5867,6378,10969,9779,12670,15221,9949,9184,2721,2211,10.31,0.63129659376415832613,19.75,1
65195,15506,90932,2637,2001,5274,5456,9093,15913,14094,19641,8093,8639,9.53,0.4953955585663780511,17.75,1
65195,15506,90932,2637,2001,5274,5456,9093,15913,14094,19641,8093,8639,9.53,0.4953955585663780511,17.25,1
65195,15506,90932,2637,2001,5274,5456,9093,15913,14094,19641,8093,8639,9.53,0.4953955585663780511,16.75,1
65195,15506,90932,2637,2001,5274,5456,9093,15913,14094,19641,8093,8639,9.53,0.4953955585663780511,13.25,1
65195,15506,90932,2637,2001,5274,5456,9093,15913,14094,19641,8093,8639,9.53,0.4953955585663780511,13,1
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,26,32
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,25.75,31
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,25.5,47
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,25.25,18
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,25,42
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,24.75,34
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,24.5,42
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,24.25,33
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,24,39
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,23.75,26
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,23.5,35
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,23.25,22
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,23,12
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,22.75,17
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,22.5,14
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,22.25,14
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,22,29
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,21.75,21
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,21.5,19
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,21.25,11
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,21,11
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,20.75,15
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,20.5,15
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,20.25,15
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,20,15
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,19.75,10
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,19.5,7
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,19.25,22
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,19,10
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,18.75,7
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,18.5,15
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,18.25,11
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,18,7
29481,1159,34017,2687,3096,4592,4354,4184,6463,3436,3538,884,782,15.42,0.66203703703703703704,17.75,1
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,26,102
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,25.75,69
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,25.5,38
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,25.25,30
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,25,21
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,24.75,22
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,24.5,19
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,24.25,23
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,24,27
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,23.75,19
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,23.5,14
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,23.25,10
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,23,9
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,22.75,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,22.5,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,22.25,3
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,22,10
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,21.75,11
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,21.5,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,21.25,7
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,21,10
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,20.75,11
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,20.5,7
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,20.25,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,20,8
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,19.75,4
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,19.5,6
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,19.25,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,19,3
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,18.75,8
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,18.5,7
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,18.25,12
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,18,5
15085,452,13925,919,599,1727,1198,2005,2479,1977,2005,473,543,15.42,0.39214533098085342743,17.75,3
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,26,1
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,25.75,2
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,23.25,2
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,23,1
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,22.75,1
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,21.5,1
10920,79,15363,1198,799,1659,1459,2166,2980,1936,2243,676,261,8.7,0.40365239294710327456,21.25,2
7407,131,8762,841,780,850,1262,1411,1761,789,552,219,307,8.7,0.4383335450273085228,20.75,1
3615,135,3980,306,267,446,482,609,872,462,342,88,107,9.53,0.37265473366400690101,17,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,25.75,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,25.5,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,25,13
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,24.75,4
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,24.5,7
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,24.25,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,24,12
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,23.5,7
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,23.25,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,23,12
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,22.75,5
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,22.5,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,22.25,9
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,22,6
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,21.75,7
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,21.5,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,21.25,6
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,21,7
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,20.75,9
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,20.5,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,20.25,8
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,20,5
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,19.75,5
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,19.5,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,19,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,18.75,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,18.5,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,18.25,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,18,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,17.75,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,17.5,2
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,17.25,4
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,17,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,16.75,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,16.5,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,16.25,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,15.25,3
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,14.75,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,14.25,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,13.25,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,13,1
21747,1434,33840,3655,1861,4027,2978,4433,4941,4365,4332,1929,1286,8.75,0.62496046269938095884,10,1
10858,310,14572,2186,991,1617,1705,2200,2492,1472,1224,379,306,8.7,0.15761610652121601027,21,1
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,26,87
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,25.75,89
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,25.5,86
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,25.25,77
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,25,92
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,24.75,66
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,24.5,68
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,24.25,93
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,24,58
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,23.75,35
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,23.5,45
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,23.25,16
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,23,51
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,22.75,73
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,22.5,72
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,22.25,82
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,22,59
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,21.75,34
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,21.5,40
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,21.25,42
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,21,27
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,20.75,101
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,20.5,23
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,20.25,31
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,20,46
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,19.75,12
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,19.5,24
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,19.25,13
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,19,1
67228,2090,80832,6709,5497,12771,11963,13580,15035,7194,5577,1374,1132,10.34,0.27785106673338488832,18.75,4
